Series Name,"Series Code","Country Name","Country Code","2018 [YR2018]"
Number of stillbirths,"SH.DTH.STLB","Thailand","THA","4251"
Number of stillbirths,"SH.DTH.STLB","Timor-Leste","TLS","495"
Number of stillbirths,"SH.DTH.STLB","Togo","TGO","6058"
Number of stillbirths,"SH.DTH.STLB","Tonga","TON","20"
Number of stillbirths,"SH.DTH.STLB","Trinidad and Tobago","TTO","167"
Number of stillbirths,"SH.DTH.STLB","Tunisia","TUN","2247"
Number of stillbirths,"SH.DTH.STLB","Turkey","TUR","5843"
Number of stillbirths,"SH.DTH.STLB","Turkmenistan","TKM","1211"
Number of stillbirths,"SH.DTH.STLB","Turks and Caicos Islands","TCA","NA"
Number of stillbirths,"SH.DTH.STLB","Tuvalu","TUV","4"
Number of stillbirths,"SH.DTH.STLB","Uganda","UGA","29983"
Number of stillbirths,"SH.DTH.STLB","Ukraine","UKR","1941"
Number of stillbirths,"SH.DTH.STLB","United Arab Emirates","ARE","500"
Number of stillbirths,"SH.DTH.STLB","United Kingdom","GBR","2370"
Number of stillbirths,"SH.DTH.STLB","United States","USA","11855"
Number of stillbirths,"SH.DTH.STLB","Upper middle income","UMC","294948"
Number of stillbirths,"SH.DTH.STLB","Uruguay","URY","230"
Number of stillbirths,"SH.DTH.STLB","Uzbekistan","UZB","4728"
Number of stillbirths,"SH.DTH.STLB","Vanuatu","VUT","99"
Number of stillbirths,"SH.DTH.STLB","Venezuela, RB","VEN","4938"
Number of stillbirths,"SH.DTH.STLB","Vietnam","VNM","12861"
Number of stillbirths,"SH.DTH.STLB","Virgin Islands (U.S.)","VIR","NA"
Number of stillbirths,"SH.DTH.STLB","West Bank and Gaza","PSE","1518"
Number of stillbirths,"SH.DTH.STLB","World","WLD","1997317"
Number of stillbirths,"SH.DTH.STLB","Yemen, Rep.","YEM","21147"
Number of stillbirths,"SH.DTH.STLB","Zambia","ZMB","9503"
Number of stillbirths,"SH.DTH.STLB","Zimbabwe","ZWE","7169"
Number of infant deaths,"SH.DTH.IMRT","Afghanistan","AFG","57231"
Number of infant deaths,"SH.DTH.IMRT","Africa Eastern and Southern","AFE","963009"
Number of infant deaths,"SH.DTH.IMRT","Africa Western and Central","AFW","1015243"
Number of infant deaths,"SH.DTH.IMRT","Albania","ALB","289"
Number of infant deaths,"SH.DTH.IMRT","Algeria","DZA","20873"
Number of infant deaths,"SH.DTH.IMRT","American Samoa","ASM","NA"
Number of infant deaths,"SH.DTH.IMRT","Andorra","AND","2"
Number of infant deaths,"SH.DTH.IMRT","Angola","AGO","63772"
Number of infant deaths,"SH.DTH.IMRT","Antigua and Barbuda","ATG","9"
Number of infant deaths,"SH.DTH.IMRT","Arab World","ARB","281059"
Number of infant deaths,"SH.DTH.IMRT","Argentina","ARG","6503"
Number of infant deaths,"SH.DTH.IMRT","Armenia","ARM","447"
Number of infant deaths,"SH.DTH.IMRT","Aruba","ABW","NA"
Number of infant deaths,"SH.DTH.IMRT","Australia","AUS","1008"
Number of infant deaths,"SH.DTH.IMRT","Austria","AUT","256"
Number of infant deaths,"SH.DTH.IMRT","Azerbaijan","AZE","3238"
Number of infant deaths,"SH.DTH.IMRT","Bahamas, The","BHS","60"
Number of infant deaths,"SH.DTH.IMRT","Bahrain","BHR","133"
Number of infant deaths,"SH.DTH.IMRT","Bangladesh","BGD","78659"
Number of infant deaths,"SH.DTH.IMRT","Barbados","BRB","37"
Number of infant deaths,"SH.DTH.IMRT","Belarus","BLR","286"
Number of infant deaths,"SH.DTH.IMRT","Belgium","BEL","422"
Number of infant deaths,"SH.DTH.IMRT","Belize","BLZ","88"
Number of infant deaths,"SH.DTH.IMRT","Benin","BEN","24283"
Number of infant deaths,"SH.DTH.IMRT","Bermuda","BMU","NA"
Number of infant deaths,"SH.DTH.IMRT","Bhutan","BTN","321"
Number of infant deaths,"SH.DTH.IMRT","Bolivia","BOL","5492"
Number of infant deaths,"SH.DTH.IMRT","Bosnia and Herzegovina","BIH","142"
Number of infant deaths,"SH.DTH.IMRT","Botswana","BWA","2101"
Number of infant deaths,"SH.DTH.IMRT","Brazil","BRA","39558"
Number of infant deaths,"SH.DTH.IMRT","British Virgin Islands","VGB","NA"
Number of infant deaths,"SH.DTH.IMRT","Brunei Darussalam","BRN","60"
Number of infant deaths,"SH.DTH.IMRT","Bulgaria","BGR","368"
Number of infant deaths,"SH.DTH.IMRT","Burkina Faso","BFA","40845"
Number of infant deaths,"SH.DTH.IMRT","Burundi","BDI","17775"
Number of infant deaths,"SH.DTH.IMRT","Cabo Verde","CPV","144"
Number of infant deaths,"SH.DTH.IMRT","Cambodia","KHM","8661"
Number of infant deaths,"SH.DTH.IMRT","Cameroon","CMR","45193"
Number of infant deaths,"SH.DTH.IMRT","Canada","CAN","1736"
Number of infant deaths,"SH.DTH.IMRT","Caribbean small states","CSS","1760"
Number of infant deaths,"SH.DTH.IMRT","Cayman Islands","CYM","NA"
Number of infant deaths,"SH.DTH.IMRT","Central African Republic","CAF","13346"
Number of infant deaths,"SH.DTH.IMRT","Central Europe and the Baltics","CEB","4241"
Number of infant deaths,"SH.DTH.IMRT","Chad","TCD","45252"
Number of infant deaths,"SH.DTH.IMRT","Channel Islands","CHI","NA"
Number of infant deaths,"SH.DTH.IMRT","Chile","CHL","1434"
Number of infant deaths,"SH.DTH.IMRT","China","CHN","109028"
Number of infant deaths,"SH.DTH.IMRT","Colombia","COL","8925"
Number of infant deaths,"SH.DTH.IMRT","Comoros","COM","1314"
Number of infant deaths,"SH.DTH.IMRT","Congo, Dem. Rep.","COD","228461"
Number of infant deaths,"SH.DTH.IMRT","Congo, Rep.","COG","5935"
Number of infant deaths,"SH.DTH.IMRT","Costa Rica","CRI","519"
Number of infant deaths,"SH.DTH.IMRT","Cote d'Ivoire","CIV","53931"
Number of infant deaths,"SH.DTH.IMRT","Croatia","HRV","149"
Number of infant deaths,"SH.DTH.IMRT","Cuba","CUB","494"
Number of infant deaths,"SH.DTH.IMRT","Curacao","CUW","NA"
Number of infant deaths,"SH.DTH.IMRT","Cyprus","CYP","29"
Number of infant deaths,"SH.DTH.IMRT","Czech Republic","CZE","277"
Number of infant deaths,"SH.DTH.IMRT","Denmark","DNK","204"
Number of infant deaths,"SH.DTH.IMRT","Djibouti","DJI","1025"
Number of infant deaths,"SH.DTH.IMRT","Dominica","DMA","29"
Number of infant deaths,"SH.DTH.IMRT","Dominican Republic","DOM","5915"
Number of infant deaths,"SH.DTH.IMRT","Early-demographic dividend","EAR","1873601"
Number of infant deaths,"SH.DTH.IMRT","East Asia & Pacific","EAS","366342"
Number of infant deaths,"SH.DTH.IMRT","East Asia & Pacific (excluding high income)","EAP","362050"
Number of infant deaths,"SH.DTH.IMRT","East Asia & Pacific (IDA & IBRD countries)","TEA","357220"
Number of infant deaths,"SH.DTH.IMRT","Ecuador","ECU","4012"
Number of infant deaths,"SH.DTH.IMRT","Egypt, Arab Rep.","EGY","46141"
Number of infant deaths,"SH.DTH.IMRT","El Salvador","SLV","1394"
Number of infant deaths,"SH.DTH.IMRT","Equatorial Guinea","GNQ","2631"
Number of infant deaths,"SH.DTH.IMRT","Eritrea","ERI","3290"
Number of infant deaths,"SH.DTH.IMRT","Estonia","EST","26"
Number of infant deaths,"SH.DTH.IMRT","Eswatini","SWZ","1177"
Number of infant deaths,"SH.DTH.IMRT","Ethiopia","ETH","132502"
Number of infant deaths,"SH.DTH.IMRT","Euro area","EMU","9952"
Number of infant deaths,"SH.DTH.IMRT","Europe & Central Asia","ECS","77660"
Number of infant deaths,"SH.DTH.IMRT","Europe & Central Asia (excluding high income)","ECA","61736"
Number of infant deaths,"SH.DTH.IMRT","Europe & Central Asia (IDA & IBRD countries)","TEC","63334"
Number of infant deaths,"SH.DTH.IMRT","European Union","EUU","14149"
Number of infant deaths,"SH.DTH.IMRT","Faroe Islands","FRO","NA"
Number of infant deaths,"SH.DTH.IMRT","Fiji","FJI","416"
Number of infant deaths,"SH.DTH.IMRT","Finland","FIN","100"
Number of infant deaths,"SH.DTH.IMRT","Fragile and conflict affected situations","FCS","1599198"
Number of infant deaths,"SH.DTH.IMRT","France","FRA","2465"
Number of infant deaths,"SH.DTH.IMRT","French Polynesia","PYF","NA"
Number of infant deaths,"SH.DTH.IMRT","Gabon","GAB","2150"
Number of infant deaths,"SH.DTH.IMRT","Gambia, The","GMB","3168"
Number of infant deaths,"SH.DTH.IMRT","Georgia","GEO","470"
Number of infant deaths,"SH.DTH.IMRT","Germany","DEU","2485"
Number of infant deaths,"SH.DTH.IMRT","Ghana","GHA","30403"
Number of infant deaths,"SH.DTH.IMRT","Gibraltar","GIB","NA"
Number of infant deaths,"SH.DTH.IMRT","Greece","GRC","306"
Number of infant deaths,"SH.DTH.IMRT","Greenland","GRL","NA"
Number of infant deaths,"SH.DTH.IMRT","Grenada","GRD","27"
Number of infant deaths,"SH.DTH.IMRT","Guam","GUM","NA"
Number of infant deaths,"SH.DTH.IMRT","Guatemala","GTM","9036"
Number of infant deaths,"SH.DTH.IMRT","Guinea","GIN","28772"
Number of infant deaths,"SH.DTH.IMRT","Guinea-Bissau","GNB","3549"
Number of infant deaths,"SH.DTH.IMRT","Guyana","GUY","391"
Number of infant deaths,"SH.DTH.IMRT","Haiti","HTI","13196"
Number of infant deaths,"SH.DTH.IMRT","Heavily indebted poor countries (HIPC)","HPC","1308367"
Number of infant deaths,"SH.DTH.IMRT","High income","HIC","52607"
Number of infant deaths,"SH.DTH.IMRT","Honduras","HND","3080"
Number of infant deaths,"SH.DTH.IMRT","Hong Kong SAR, China","HKG","NA"
Number of infant deaths,"SH.DTH.IMRT","Hungary","HUN","324"
Number of infant deaths,"SH.DTH.IMRT","IBRD only","IBD","NA"
Number of infant deaths,"SH.DTH.IMRT","Iceland","ISL","7"
Number of infant deaths,"SH.DTH.IMRT","IDA & IBRD total","IBT","3938019"
Number of infant deaths,"SH.DTH.IMRT","IDA blend","IDB","NA"
Number of infant deaths,"SH.DTH.IMRT","IDA only","IDX","NA"
Number of infant deaths,"SH.DTH.IMRT","IDA total","IDA","NA"
Number of infant deaths,"SH.DTH.IMRT","India","IND","716249"
Number of infant deaths,"SH.DTH.IMRT","Indonesia","IDN","100791"
Number of infant deaths,"SH.DTH.IMRT","Iran, Islamic Rep.","IRN","18275"
Number of infant deaths,"SH.DTH.IMRT","Iraq","IRQ","25109"
Number of infant deaths,"SH.DTH.IMRT","Ireland","IRL","179"
Number of infant deaths,"SH.DTH.IMRT","Isle of Man","IMN","NA"
Number of infant deaths,"SH.DTH.IMRT","Israel","ISR","510"
Number of infant deaths,"SH.DTH.IMRT","Italy","ITA","1246"
Number of infant deaths,"SH.DTH.IMRT","Jamaica","JAM","577"
Number of infant deaths,"SH.DTH.IMRT","Japan","JPN","1798"
Number of infant deaths,"SH.DTH.IMRT","Jordan","JOR","2969"
Number of infant deaths,"SH.DTH.IMRT","Kazakhstan","KAZ","3531"
Number of infant deaths,"SH.DTH.IMRT","Kenya","KEN","48024"
Number of infant deaths,"SH.DTH.IMRT","Kiribati","KIR","133"
Number of infant deaths,"SH.DTH.IMRT","Korea, Dem. People's Rep.","PRK","4842"
Number of infant deaths,"SH.DTH.IMRT","Korea, Rep.","KOR","1059"
Number of infant deaths,"SH.DTH.IMRT","Kosovo","XKX","NA"
Number of infant deaths,"SH.DTH.IMRT","Kuwait","KWT","431"
Number of infant deaths,"SH.DTH.IMRT","Kyrgyz Republic","KGZ","2674"
Number of infant deaths,"SH.DTH.IMRT","Lao PDR","LAO","6249"
Number of infant deaths,"SH.DTH.IMRT","Late-demographic dividend","LTE","248796"
Number of infant deaths,"SH.DTH.IMRT","Latin America & Caribbean","LCN","152349"
Number of infant deaths,"SH.DTH.IMRT","Latin America & Caribbean (excluding high income)","LAC","139109"
Number of infant deaths,"SH.DTH.IMRT","Latin America & the Caribbean (IDA & IBRD countries)","TLA","151758"
Number of infant deaths,"SH.DTH.IMRT","Latvia","LVA","75"
Number of infant deaths,"SH.DTH.IMRT","Least developed countries: UN classification","LDC","1440015"
Number of infant deaths,"SH.DTH.IMRT","Lebanon","LBN","742"
Number of infant deaths,"SH.DTH.IMRT","Lesotho","LSO","4033"
Number of infant deaths,"SH.DTH.IMRT","Liberia","LBR","9541"
Number of infant deaths,"SH.DTH.IMRT","Libya","LBY","1292"
Number of infant deaths,"SH.DTH.IMRT","Liechtenstein","LIE","NA"
Number of infant deaths,"SH.DTH.IMRT","Lithuania","LTU","96"
Number of infant deaths,"SH.DTH.IMRT","Low & middle income","LMY","3930721"
Number of infant deaths,"SH.DTH.IMRT","Low income","LIC","1073748"
Number of infant deaths,"SH.DTH.IMRT","Lower middle income","LMC","2514990"
Number of infant deaths,"SH.DTH.IMRT","Luxembourg","LUX","15"
Number of infant deaths,"SH.DTH.IMRT","Macao SAR, China","MAC","NA"
Number of infant deaths,"SH.DTH.IMRT","Madagascar","MDG","32355"
Number of infant deaths,"SH.DTH.IMRT","Malawi","MWI","19257"
Number of infant deaths,"SH.DTH.IMRT","Malaysia","MYS","3801"
Number of infant deaths,"SH.DTH.IMRT","Maldives","MDV","47"
Number of infant deaths,"SH.DTH.IMRT","Mali","MLI","48199"
Number of infant deaths,"SH.DTH.IMRT","Malta","MLT","24"
Number of infant deaths,"SH.DTH.IMRT","Marshall Islands","MHL","37"
Number of infant deaths,"SH.DTH.IMRT","Mauritania","MRT","7520"
Number of infant deaths,"SH.DTH.IMRT","Mauritius","MUS","177"
Number of infant deaths,"SH.DTH.IMRT","Mexico","MEX","28010"
Number of infant deaths,"SH.DTH.IMRT","Micronesia, Fed. Sts.","FSM","56"
Number of infant deaths,"SH.DTH.IMRT","Middle East & North Africa","MEA","188147"
Number of infant deaths,"SH.DTH.IMRT","Middle East & North Africa (excluding high income)","MNA","181495"
Number of infant deaths,"SH.DTH.IMRT","Middle East & North Africa (IDA & IBRD countries)","TMN","179356"
Number of infant deaths,"SH.DTH.IMRT","Middle income","MIC","2856973"
Number of infant deaths,"SH.DTH.IMRT","Moldova","MDA","532"
Number of infant deaths,"SH.DTH.IMRT","Monaco","MCO","1"
Number of infant deaths,"SH.DTH.IMRT","Mongolia","MNG","1103"
Number of infant deaths,"SH.DTH.IMRT","Montenegro","MNE","17"
Number of infant deaths,"SH.DTH.IMRT","Morocco","MAR","11907"
Number of infant deaths,"SH.DTH.IMRT","Mozambique","MOZ","60922"
Number of infant deaths,"SH.DTH.IMRT","Myanmar","MMR","34917"
Number of infant deaths,"SH.DTH.IMRT","Namibia","NAM","2207"
Number of infant deaths,"SH.DTH.IMRT","Nauru","NRU","8"
Number of infant deaths,"SH.DTH.IMRT","Nepal","NPL","14328"
Number of infant deaths,"SH.DTH.IMRT","Netherlands","NLD","602"
Number of infant deaths,"SH.DTH.IMRT","New Caledonia","NCL","NA"
Number of infant deaths,"SH.DTH.IMRT","New Zealand","NZL","250"
Number of infant deaths,"SH.DTH.IMRT","Nicaragua","NIC","1981"
Number of infant deaths,"SH.DTH.IMRT","Niger","NER","48635"
Number of infant deaths,"SH.DTH.IMRT","Nigeria","NGA","551611"
Number of infant deaths,"SH.DTH.IMRT","North America","NAC","23583"
Number of infant deaths,"SH.DTH.IMRT","North Macedonia","MKD","160"
Number of infant deaths,"SH.DTH.IMRT","Northern Mariana Islands","MNP","NA"
Number of infant deaths,"SH.DTH.IMRT","Norway","NOR","117"
Number of infant deaths,"SH.DTH.IMRT","Not classified","INX","NA"
Number of infant deaths,"SH.DTH.IMRT","OECD members","OED","94907"
Number of infant deaths,"SH.DTH.IMRT","Oman","OMN","868"
Number of infant deaths,"SH.DTH.IMRT","Other small states","OSS","26031"
Number of infant deaths,"SH.DTH.IMRT","Pacific island small states","PSS","1320"
Number of infant deaths,"SH.DTH.IMRT","Pakistan","PAK","339097"
Number of infant deaths,"SH.DTH.IMRT","Palau","PLW","4"
Number of infant deaths,"SH.DTH.IMRT","Panama","PAN","1047"
Number of infant deaths,"SH.DTH.IMRT","Papua New Guinea","PNG","8594"
Number of infant deaths,"SH.DTH.IMRT","Paraguay","PRY","2457"
Number of infant deaths,"SH.DTH.IMRT","Peru","PER","6132"
Number of infant deaths,"SH.DTH.IMRT","Philippines","PHL","48365"
Number of infant deaths,"SH.DTH.IMRT","Poland","POL","1449"
Number of infant deaths,"SH.DTH.IMRT","Portugal","PRT","235"
Number of infant deaths,"SH.DTH.IMRT","Post-demographic dividend","PST","46205"
Number of infant deaths,"SH.DTH.IMRT","Pre-demographic dividend","PRE","1825639"
Number of infant deaths,"SH.DTH.IMRT","Puerto Rico","PRI","NA"
Number of infant deaths,"SH.DTH.IMRT","Qatar","QAT","147"
Number of infant deaths,"SH.DTH.IMRT","Romania","ROU","1163"
Number of infant deaths,"SH.DTH.IMRT","Russian Federation","RUS","9446"
Number of infant deaths,"SH.DTH.IMRT","Rwanda","RWA","12367"
Number of infant deaths,"SH.DTH.IMRT","Samoa","WSM","73"
Number of infant deaths,"SH.DTH.IMRT","San Marino","SMR","0"
Number of infant deaths,"SH.DTH.IMRT","Sao Tome and Principe","STP","95"
Number of infant deaths,"SH.DTH.IMRT","Saudi Arabia","SAU","3939"
Number of infant deaths,"SH.DTH.IMRT","Senegal","SEN","16712"
Number of infant deaths,"SH.DTH.IMRT","Serbia","SRB","417"
Number of infant deaths,"SH.DTH.IMRT","Seychelles","SYC","20"
Number of infant deaths,"SH.DTH.IMRT","Sierra Leone","SLE","21346"
Number of infant deaths,"SH.DTH.IMRT","Singapore","SGP","105"
Number of infant deaths,"SH.DTH.IMRT","Sint Maarten (Dutch part)","SXM","NA"
Number of infant deaths,"SH.DTH.IMRT","Slovak Republic","SVK","276"
Number of infant deaths,"SH.DTH.IMRT","Slovenia","SVN","38"
Number of infant deaths,"SH.DTH.IMRT","Small states","SST","29111"
Number of infant deaths,"SH.DTH.IMRT","Solomon Islands","SLB","371"
Number of infant deaths,"SH.DTH.IMRT","Somalia","SOM","47110"
Number of infant deaths,"SH.DTH.IMRT","South Africa","ZAF","31810"
Number of infant deaths,"SH.DTH.IMRT","South Asia","SAS","1208099"
Number of infant deaths,"SH.DTH.IMRT","South Asia (IDA & IBRD)","TSA","1208099"
Number of infant deaths,"SH.DTH.IMRT","South Sudan","SSD","24203"
Number of infant deaths,"SH.DTH.IMRT","Spain","ESP","1077"
Number of infant deaths,"SH.DTH.IMRT","Sri Lanka","LKA","2167"
Number of infant deaths,"SH.DTH.IMRT","St. Kitts and Nevis","KNA","9"
Number of infant deaths,"SH.DTH.IMRT","St. Lucia","LCA","46"
Number of infant deaths,"SH.DTH.IMRT","St. Martin (French part)","MAF","NA"
Number of infant deaths,"SH.DTH.IMRT","St. Vincent and the Grenadines","VCT","22"
Number of infant deaths,"SH.DTH.IMRT","Sub-Saharan Africa","SSF","1978252"
Number of infant deaths,"SH.DTH.IMRT","Sub-Saharan Africa (excluding high income)","SSA","1978232"
Number of infant deaths,"SH.DTH.IMRT","Sub-Saharan Africa (IDA & IBRD countries)","TSS","1978252"
Number of infant deaths,"SH.DTH.IMRT","Sudan","SDN","55777"
Number of infant deaths,"SH.DTH.IMRT","Suriname","SUR","178"
Number of infant deaths,"SH.DTH.IMRT","Sweden","SWE","263"
Number of infant deaths,"SH.DTH.IMRT","Switzerland","CHE","314"
Number of infant deaths,"SH.DTH.IMRT","Syrian Arab Republic","SYR","8095"
Number of infant deaths,"SH.DTH.IMRT","Tajikistan","TJK","8347"
Number of infant deaths,"SH.DTH.IMRT","Tanzania","TZA","74970"
Number of infant deaths,"SH.DTH.IMRT","Thailand","THA","5834"
Number of infant deaths,"SH.DTH.IMRT","Timor-Leste","TLS","1429"
Number of infant deaths,"SH.DTH.IMRT","Togo","TGO","12077"
Number of infant deaths,"SH.DTH.IMRT","Tonga","TON","26"
Number of infant deaths,"SH.DTH.IMRT","Trinidad and Tobago","TTO","287"
Number of infant deaths,"SH.DTH.IMRT","Tunisia","TUN","2981"
Number of infant deaths,"SH.DTH.IMRT","Turkey","TUR","12068"
Number of infant deaths,"SH.DTH.IMRT","Turkmenistan","TKM","5148"
Number of infant deaths,"SH.DTH.IMRT","Turks and Caicos Islands","TCA","NA"
Number of infant deaths,"SH.DTH.IMRT","Tuvalu","TUV","6"
Number of infant deaths,"SH.DTH.IMRT","Uganda","UGA","54884"
Number of infant deaths,"SH.DTH.IMRT","Ukraine","UKR","3162"
Number of infant deaths,"SH.DTH.IMRT","United Arab Emirates","ARE","600"
Number of infant deaths,"SH.DTH.IMRT","United Kingdom","GBR","2889"
Number of infant deaths,"SH.DTH.IMRT","United States","USA","21847"
Number of infant deaths,"SH.DTH.IMRT","Upper middle income","UMC","341983"
Number of infant deaths,"SH.DTH.IMRT","Uruguay","URY","300"
Number of infant deaths,"SH.DTH.IMRT","Uzbekistan","UZB","9831"
Number of infant deaths,"SH.DTH.IMRT","Vanuatu","VUT","190"
Number of infant deaths,"SH.DTH.IMRT","Venezuela, RB","VEN","11104"
Number of infant deaths,"SH.DTH.IMRT","Vietnam","VNM","27128"
Number of infant deaths,"SH.DTH.IMRT","Virgin Islands (U.S.)","VIR","NA"
Number of infant deaths,"SH.DTH.IMRT","West Bank and Gaza","PSE","2139"
Number of infant deaths,"SH.DTH.IMRT","World","WLD","3994435"
Number of infant deaths,"SH.DTH.IMRT","Yemen, Rep.","YEM","39947"
Number of infant deaths,"SH.DTH.IMRT","Zambia","ZMB","27210"
Number of infant deaths,"SH.DTH.IMRT","Zimbabwe","ZWE","17196"
